client_id,sessions-sum-client_id,sessions-count_not_na-client_id,sessions-max-client_id,sessions-count_nonzero-client_id,sessions-mean-client_id,sessions-sum_per_lead-client_id,sessions-count_not_na_per_lead-client_id,sessions-count_nonzero_per_lead-client_id,hits-sum-client_id,hits-count_not_na-client_id,hits-max-client_id,hits-count_nonzero-client_id,hits-mean-client_id,hits-sum_per_lead-client_id,hits-count_not_na_per_lead-client_id,hits-count_nonzero_per_lead-client_id,unique_events-sum-client_id,unique_events-count_not_na-client_id,unique_events-max-client_id,unique_events-count_nonzero-client_id,unique_events-mean-client_id,unique_events-sum_per_lead-client_id,unique_events-count_not_na_per_lead-client_id,unique_events-count_nonzero_per_lead-client_id,session_duration-sum-client_id,session_duration-count_not_na-client_id,session_duration-max-client_id,session_duration-count_nonzero-client_id,session_duration-mean-client_id,session_duration-sum_per_lead-client_id,session_duration-count_not_na_per_lead-client_id,session_duration-count_nonzero_per_lead-client_id,page_per_session-sum-client_id,page_per_session-count_not_na-client_id,page_per_session-max-client_id,page_per_session-count_nonzero-client_id,page_per_session-mean-client_id,page_per_session-sum_per_lead-client_id,page_per_session-count_not_na_per_lead-client_id,page_per_session-count_nonzero_per_lead-client_id,enquiries-sum-client_id,enquiries-count_not_na-client_id,enquiries-max-client_id,enquiries-count_nonzero-client_id,enquiries-mean-client_id,enquiries-sum_per_lead-client_id,enquiries-count_not_na_per_lead-client_id,enquiries-count_nonzero_per_lead-client_id,pageviews-sum-client_id,pageviews-count_not_na-client_id,pageviews-max-client_id,pageviews-count_nonzero-client_id,pageviews-mean-client_id,pageviews-sum_per_lead-client_id,pageviews-count_not_na_per_lead-client_id,pageviews-count_nonzero_per_lead-client_id,time_on_page-sum-client_id,time_on_page-count_not_na-client_id,time_on_page-max-client_id,time_on_page-count_nonzero-client_id,time_on_page-mean-client_id,time_on_page-sum_per_lead-client_id,time_on_page-count_not_na_per_lead-client_id,time_on_page-count_nonzero_per_lead-client_id,avg_time_on_page-sum-client_id,avg_time_on_page-count_not_na-client_id,avg_time_on_page-max-client_id,avg_time_on_page-count_nonzero-client_id,avg_time_on_page-mean-client_id,avg_time_on_page-sum_per_lead-client_id,avg_time_on_page-count_not_na_per_lead-client_id,avg_time_on_page-count_nonzero_per_lead-client_id,property_search-sum-client_id,property_search-count_not_na-client_id,property_search-max-client_id,property_search-count_nonzero-client_id,property_search-mean-client_id,property_search-sum_per_lead-client_id,property_search-count_not_na_per_lead-client_id,property_search-count_nonzero_per_lead-client_id,lead_dropped-sum-client_id,lead_dropped-count_not_na-client_id,lead_dropped-max-client_id,lead_dropped-count_nonzero-client_id,lead_dropped-mean-client_id,lead_dropped-sum_per_lead-client_id,lead_dropped-count_not_na_per_lead-client_id,lead_dropped-count_nonzero_per_lead-client_id,bounce_rate-sum-client_id,bounce_rate-count_not_na-client_id,bounce_rate-max-client_id,bounce_rate-count_nonzero-client_id,bounce_rate-mean-client_id,bounce_rate-sum_per_lead-client_id,bounce_rate-count_not_na_per_lead-client_id,bounce_rate-count_nonzero_per_lead-client_id,total_events-sum-client_id,total_events-count_not_na-client_id,total_events-max-client_id,total_events-count_nonzero-client_id,total_events-mean-client_id,total_events-sum_per_lead-client_id,total_events-count_not_na_per_lead-client_id,total_events-count_nonzero_per_lead-client_id,timestamp-gap-client_id,social_source_referral-value-client_id,contact_us_click-value-client_id,app_downloads-value-client_id,source-mode-client_id,source-search-count-client_id,source-leasing_website-count-client_id,source-chat_media-count-client_id,source-client-count-client_id,source-direct-count-client_id,source-google-count-client_id,source-email-count-client_id,device_category-count_mobile-client_id,device_category-count_tablet-client_id,event_category-count_Property View-client_id,event_category-count_Client ID-client_id,event_category-count_Property Search-client_id,event_category-count_Scroll Depth-client_id,event_category-count_Property Search Field-client_id,event_category-count_Image View-client_id,event_category-count_Property Form Field-client_id,event_category-count_Property Lead Form-client_id,event_category-count_Inventory Residential Lead-client_id,event_category-count_App Download-client_id,event_category-count_Property Residential Lead-client_id,event_category-count_addthis-client_id,event_category-count_Contact Us-client_id,event_category-count_Promo-client_id,event_category-count_Property Commercial Lead-client_id,event_category-count_Inventory Commercial Lead-client_id,event_category-count_Property Freehold Lead-client_id,event_category-count_Happiness Survey Form-client_id,event_category-count_Outbound links-client_id,event_category-count_Download Form-client_id
1.17292e+19,2,36,1,2,0.05555555555555555,2.0,36.0,2.0,35.0,4,10.0,4,8.75,35.0,4.0,4.0,61,36,7,32,1.6944444444444444,61.0,36.0,32.0,1943.0,4,1943.0,1,485.75,1943.0,4.0,1.0,1.0,4,1.0,1,0.25,1.0,4.0,1.0,1.0,4,1.0,1,0.25,1.0,4.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,36,1,1,0.027777777777777776,1.0,36.0,1.0,0.0,4,0.0,0,0.0,0.0,4.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,False,False,False,google,0,0,0,0,0,4,0,0,0,3,4,1,10,2,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0
1.17392e+19,8,121,1,8,0.06611570247933884,inf,inf,inf,139.0,30,13.0,30,4.633333333333334,inf,inf,inf,110,121,5,88,0.9090909090909091,inf,inf,inf,4370.0,30,2897.0,6,145.66666666666666,inf,inf,inf,6.0,30,1.0,6,0.2,inf,inf,inf,0.0,30,0.0,0,0.0,,inf,,0.0,0,,0,,,,,0.0,0,,0,,,,,0.0,0,,0,,,,,0.0,0,,0,,,,,0,121,0,0,0.0,,inf,,0.0,30,0.0,0,0.0,,inf,,0.0,0,,0,,,,,0.0,False,False,False,google,0,0,0,0,0,30,0,0,0,20,77,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1741e+19,2,86,1,2,0.023255813953488372,2.0,86.0,2.0,106.0,21,14.0,21,5.0476190476190474,106.0,21.0,21.0,72,86,4,54,0.8372093023255814,72.0,86.0,54.0,2837.0,21,1979.0,2,135.0952380952381,2837.0,21.0,2.0,2.0,21,1.0,2,0.09523809523809523,2.0,21.0,2.0,0.0,21,0.0,0,0.0,0.0,21.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,86,1,1,0.011627906976744186,1.0,86.0,1.0,0.0,21,0.0,0,0.0,0.0,21.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,False,False,False,google,0,0,0,0,0,21,0,0,0,20,37,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.17522e+19,2,16,1,2,0.125,inf,inf,inf,14.0,5,6.0,5,2.8,inf,inf,inf,18,16,3,16,1.125,inf,inf,inf,593.0,5,593.0,1,118.6,inf,inf,inf,1.0,5,1.0,1,0.2,inf,inf,inf,0.0,5,0.0,0,0.0,,inf,,0.0,0,,0,,,,,0.0,0,,0,,,,,0.0,0,,0,,,,,0.0,0,,0,,,,,0,16,0,0,0.0,,inf,,100.0,5,100.0,1,20.0,inf,inf,inf,0.0,0,,0,,,,,0.0,False,False,False,google,0,0,0,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.17589e+19,2,33,1,2,0.06060606060606061,2.0,33.0,2.0,26.0,6,9.0,6,4.333333333333333,26.0,6.0,6.0,57,33,5,29,1.7272727272727273,57.0,33.0,29.0,459.0,6,459.0,1,76.5,459.0,6.0,1.0,1.0,6,1.0,1,0.16666666666666666,1.0,6.0,1.0,0.0,6,0.0,0,0.0,0.0,6.0,0.0,10.0,12,3.0,6,0.8333333333333334,10.0,12.0,6.0,918.0,12,390.0,4,76.5,918.0,12.0,4.0,398.0,12,130.0,4,33.166666666666664,398.0,12.0,4.0,0.0,12,0.0,0,0.0,0.0,12.0,0.0,1,33,1,1,0.030303030303030304,1.0,33.0,1.0,0.0,6,0.0,0,0.0,0.0,6.0,0.0,42.0,12,8.0,10,3.5,42.0,12.0,10.0,0.0,False,False,False,google,0,0,0,0,0,6,0,12,0,1,4,1,0,0,0,12,1,0,0,1,0,0,0,0,0,0,0,0,0
1.17615e+19,11,273,1,11,0.040293040293040296,3.6666666666666665,91.0,3.6666666666666665,370.0,91,11.0,91,4.065934065934066,123.33333333333333,30.333333333333332,30.333333333333332,230,273,4,181,0.8424908424908425,76.66666666666667,91.0,60.333333333333336,6747.0,91,4247.0,7,74.14285714285714,2249.0,30.333333333333332,2.3333333333333335,7.0,91,1.0,7,0.07692307692307693,2.3333333333333335,30.333333333333332,2.3333333333333335,0.0,91,0.0,0,0.0,0.0,30.333333333333332,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,3,273,1,3,0.01098901098901099,1.0,91.0,1.0,0.0,91,0.0,0,0.0,0.0,30.333333333333332,0.0,0.0,0,,0,,0.0,0.0,0.0,42.0,False,False,False,google,0,0,0,0,0,83,0,0,0,88,128,12,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
1.17647e+19,2,65,1,2,0.03076923076923077,2.0,65.0,2.0,74.0,8,20.0,8,9.25,74.0,8.0,8.0,71,65,5,56,1.0923076923076922,71.0,65.0,56.0,1023.0,8,1023.0,1,127.875,1023.0,8.0,1.0,1.0,8,1.0,1,0.125,1.0,8.0,1.0,0.0,8,0.0,0,0.0,0.0,8.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,65,1,1,0.015384615384615385,1.0,65.0,1.0,0.0,8,0.0,0,0.0,0.0,8.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,False,False,False,google,0,0,0,0,0,8,0,0,0,9,42,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.1765e+19,1,15,1,1,0.06666666666666667,1.0,15.0,1.0,15.0,4,7.0,4,3.75,15.0,4.0,4.0,19,15,5,12,1.2666666666666666,19.0,15.0,12.0,284.0,4,284.0,1,71.0,284.0,4.0,1.0,1.0,4,1.0,1,0.25,1.0,4.0,1.0,0.0,4,0.0,0,0.0,0.0,4.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,15,1,1,0.06666666666666667,1.0,15.0,1.0,0.0,4,0.0,0,0.0,0.0,4.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,False,False,False,google,0,0,0,0,0,4,0,0,0,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.17707e+19,1,176,1,1,0.005681818181818182,1.0,176.0,1.0,333.0,30,24.0,30,11.1,333.0,30.0,30.0,127,176,10,79,0.7215909090909091,127.0,176.0,79.0,1352.0,30,1352.0,1,45.06666666666667,1352.0,30.0,1.0,1.0,30,1.0,1,0.03333333333333333,1.0,30.0,1.0,1.0,30,1.0,1,0.03333333333333333,1.0,30.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,176,1,1,0.005681818181818182,1.0,176.0,1.0,0.0,30,0.0,0,0.0,0.0,30.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,False,False,False,google,0,0,0,0,0,30,0,0,0,28,33,7,56,15,1,13,1,1,0,0,0,0,0,0,0,0,0,0,0
1.17813e+19,4,58,1,4,0.06896551724137931,4.0,58.0,4.0,92.0,18,9.0,18,5.111111111111111,92.0,18.0,18.0,48,58,3,35,0.8275862068965517,48.0,58.0,35.0,1797.0,18,1532.0,2,99.83333333333333,1797.0,18.0,2.0,2.0,18,1.0,2,0.1111111111111111,2.0,18.0,2.0,0.0,18,0.0,0,0.0,0.0,18.0,0.0,46.0,29,3.0,29,1.5862068965517242,46.0,29.0,29.0,4203.0,29,1177.0,29,144.93103448275863,4203.0,29.0,29.0,3614.16666666,29,1177.0,27,124.62643678137931,3614.16666666,29.0,27.0,0.0,29,0.0,0,0.0,0.0,29.0,0.0,1,58,1,1,0.017241379310344827,1.0,58.0,1.0,0.0,18,0.0,0,0.0,0.0,18.0,0.0,96.0,29,6.0,29,3.310344827586207,96.0,29.0,29.0,0.0,False,False,False,google,0,0,0,0,0,18,0,29,0,18,18,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.17826e+19,17,150,1,17,0.11333333333333333,17.0,150.0,17.0,201.0,49,9.0,49,4.1020408163265305,201.0,49.0,49.0,136,150,3,102,0.9066666666666666,136.0,150.0,102.0,4429.0,49,1860.0,4,90.38775510204081,4429.0,49.0,4.0,3.0,49,1.0,3,0.061224489795918366,3.0,49.0,3.0,0.0,49,0.0,0,0.0,0.0,49.0,0.0,108.0,84,3.0,80,1.2857142857142858,108.0,84.0,80.0,9937.0,84,1190.0,63,118.29761904761905,9937.0,84.0,63.0,7187.6666666599995,84,818.0,63,85.56746031738095,7187.6666666599995,84.0,63.0,0.0,84,0.0,0,0.0,0.0,84.0,0.0,1,150,1,1,0.006666666666666667,1.0,150.0,1.0,300.0,49,100.0,3,6.122448979591836,300.0,49.0,3.0,216.0,84,6.0,84,2.5714285714285716,216.0,84.0,84.0,0.0,False,False,False,google,0,0,0,0,0,49,0,84,0,33,50,8,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0
1.17868e+19,1,65,1,1,0.015384615384615385,0.5,32.5,0.5,124.0,29,11.0,29,4.275862068965517,62.0,14.5,14.5,47,65,3,34,0.7230769230769231,23.5,32.5,17.0,2234.0,29,2234.0,1,77.03448275862068,1117.0,14.5,0.5,1.0,29,1.0,1,0.034482758620689655,0.5,14.5,0.5,0.0,29,0.0,0,0.0,0.0,14.5,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,2,65,1,2,0.03076923076923077,1.0,32.5,1.0,0.0,29,0.0,0,0.0,0.0,14.5,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,False,False,False,google,0,0,0,0,0,29,0,0,0,22,24,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
1.17873e+19,8,107,1,8,0.07476635514018691,8.0,107.0,8.0,137.0,24,17.0,24,5.708333333333333,137.0,24.0,24.0,116,107,8,82,1.0841121495327102,116.0,107.0,82.0,1405.0,24,658.0,4,58.541666666666664,1405.0,24.0,4.0,4.0,24,1.0,4,0.16666666666666666,4.0,24.0,4.0,0.0,24,0.0,0,0.0,0.0,24.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,107,1,1,0.009345794392523364,1.0,107.0,1.0,0.0,24,0.0,0,0.0,0.0,24.0,0.0,0.0,0,,0,,0.0,0.0,0.0,42.0,False,False,False,google,0,0,0,0,0,22,0,0,0,24,46,7,0,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0
1.17922e+19,1,41,1,1,0.024390243902439025,1.0,41.0,1.0,87.0,10,16.0,10,8.7,87.0,10.0,10.0,45,41,10,27,1.0975609756097562,45.0,41.0,27.0,1064.0,10,1064.0,1,106.4,1064.0,10.0,1.0,1.0,10,1.0,1,0.1,1.0,10.0,1.0,0.0,10,0.0,0,0.0,0.0,10.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,4,41,1,4,0.0975609756097561,4.0,41.0,4.0,0.0,10,0.0,0,0.0,0.0,10.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,False,False,False,search,0,0,0,0,0,0,0,0,0,6,8,2,0,0,0,10,4,2,0,2,0,0,0,0,0,0,0,0,0
1.18242e+19,1,6,1,1,0.16666666666666666,inf,inf,inf,15.0,1,15.0,1,15.0,inf,inf,inf,10,6,5,6,1.6666666666666667,inf,inf,inf,49.0,1,49.0,1,49.0,inf,inf,inf,0.0,1,0.0,0,0.0,,inf,,1.0,1,1.0,1,1.0,inf,inf,inf,3.0,1,3.0,1,3.0,inf,inf,inf,49.0,1,49.0,1,49.0,inf,inf,inf,24.5,1,24.5,1,24.5,inf,inf,inf,0.0,0,,0,,,,,1,6,1,1,0.16666666666666666,inf,inf,inf,0.0,1,0.0,0,0.0,,inf,,12.0,1,12.0,1,12.0,inf,inf,inf,0.0,False,False,False,chat_media,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.18368e+19,3,81,1,3,0.037037037037037035,1.0,27.0,1.0,201.0,41,8.0,41,4.902439024390244,67.0,13.666666666666666,13.666666666666666,48,81,2,34,0.5925925925925926,16.0,27.0,11.333333333333334,2540.0,41,2048.0,2,61.951219512195124,846.6666666666666,13.666666666666666,0.6666666666666666,1.0,41,1.0,1,0.024390243902439025,0.3333333333333333,13.666666666666666,0.3333333333333333,0.0,41,0.0,0,0.0,0.0,13.666666666666666,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,3,81,1,3,0.037037037037037035,1.0,27.0,1.0,0.0,41,0.0,0,0.0,0.0,13.666666666666666,0.0,0.0,0,,0,,0.0,0.0,0.0,1440.0,False,False,False,google,0,0,0,0,0,41,0,0,0,24,26,7,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
1.18383e+19,2,25,1,2,0.08,1.0,12.5,1.0,23.0,4,10.0,4,5.75,11.5,2.0,2.0,45,25,7,23,1.8,22.5,12.5,11.5,205.0,4,205.0,1,51.25,102.5,2.0,0.5,1.0,4,1.0,1,0.25,0.5,2.0,0.5,0.0,4,0.0,0,0.0,0.0,2.0,0.0,8.0,8,2.0,6,1.0,4.0,4.0,3.0,410.0,8,148.0,4,51.25,205.0,4.0,2.0,353.0,8,148.0,4,44.125,176.5,4.0,2.0,0.0,8,0.0,0,0.0,0.0,4.0,0.0,2,25,1,2,0.08,1.0,12.5,1.0,0.0,4,0.0,0,0.0,0.0,2.0,0.0,38.0,8,8.0,8,4.75,19.0,4.0,4.0,0.0,False,False,False,google,0,0,0,0,0,4,0,8,0,0,2,0,0,0,0,11,2,0,0,2,0,0,0,0,0,0,0,0,0
1.18426e+19,2,25,1,2,0.08,2.0,25.0,2.0,25.0,3,11.0,3,8.333333333333334,25.0,3.0,3.0,50,25,6,23,2.0,50.0,25.0,23.0,159.0,3,159.0,1,53.0,159.0,3.0,1.0,1.0,3,1.0,1,0.3333333333333333,1.0,3.0,1.0,0.0,3,0.0,0,0.0,0.0,3.0,0.0,10.0,6,2.0,6,1.6666666666666667,10.0,6.0,6.0,316.0,6,70.0,6,52.666666666666664,316.0,6.0,6.0,269.0,6,70.0,6,44.833333333333336,269.0,6.0,6.0,0.0,6,0.0,0,0.0,0.0,6.0,0.0,1,25,1,1,0.04,1.0,25.0,1.0,0.0,3,0.0,0,0.0,0.0,3.0,0.0,40.0,6,9.0,6,6.666666666666667,40.0,6.0,6.0,0.0,False,False,False,search,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,11,1,0,1,1,0,0,0,0,0,0,0,0,0
1.18442e+19,6,118,1,6,0.05084745762711865,2.0,39.333333333333336,2.0,153.0,28,12.0,28,5.464285714285714,51.0,9.333333333333334,9.333333333333334,118,118,6,90,1.0,39.333333333333336,39.333333333333336,30.0,1108.0,28,851.0,3,39.57142857142857,369.3333333333333,9.333333333333334,1.0,2.0,28,1.0,2,0.07142857142857142,0.6666666666666666,9.333333333333334,0.6666666666666666,0.0,28,0.0,0,0.0,0.0,9.333333333333334,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,3,118,1,3,0.025423728813559324,1.0,39.333333333333336,1.0,100.0,28,100.0,1,3.5714285714285716,33.333333333333336,9.333333333333334,0.3333333333333333,0.0,0,,0,,0.0,0.0,0.0,40.0,False,False,False,google,0,0,0,0,0,26,0,0,0,27,65,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
1.18575e+19,2,45,1,2,0.044444444444444446,2.0,45.0,2.0,52.0,12,11.0,12,4.333333333333333,52.0,12.0,12.0,59,45,7,37,1.3111111111111111,59.0,45.0,37.0,925.0,12,850.0,2,77.08333333333333,925.0,12.0,2.0,1.0,12,1.0,1,0.08333333333333333,1.0,12.0,1.0,0.0,12,0.0,0,0.0,0.0,12.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,45,1,1,0.022222222222222223,1.0,45.0,1.0,0.0,12,0.0,0,0.0,0.0,12.0,0.0,0.0,0,,0,,0.0,0.0,0.0,42.0,False,False,False,google,0,0,0,0,0,10,0,0,0,8,11,2,0,0,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0
1.18617e+19,1,23,1,1,0.043478260869565216,inf,inf,inf,22.0,3,12.0,3,7.333333333333333,inf,inf,inf,44,23,7,22,1.9130434782608696,inf,inf,inf,110.0,3,110.0,1,36.666666666666664,inf,inf,inf,0.0,3,0.0,0,0.0,,inf,,0.0,3,0.0,0,0.0,,inf,,3.0,3,1.0,3,1.0,inf,inf,inf,110.0,3,46.0,3,36.666666666666664,inf,inf,inf,88.0,3,46.0,2,29.333333333333332,inf,inf,inf,1.0,3,1.0,1,0.3333333333333333,inf,inf,inf,0,23,0,0,0.0,,inf,,0.0,3,0.0,0,0.0,,inf,,19.0,3,11.0,3,6.333333333333333,inf,inf,inf,0.0,False,False,False,direct,0,0,0,0,0,0,0,3,0,3,2,1,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.18636e+19,7,68,1,7,0.10294117647058823,7.0,68.0,7.0,79.0,17,9.0,17,4.647058823529412,79.0,17.0,17.0,82,68,5,47,1.2058823529411764,82.0,68.0,47.0,1179.0,17,550.0,3,69.3529411764706,1179.0,17.0,3.0,2.0,17,1.0,2,0.11764705882352941,2.0,17.0,2.0,0.0,17,0.0,0,0.0,0.0,17.0,0.0,39.0,31,3.0,27,1.2580645161290323,39.0,31.0,27.0,2499.0,31,397.0,19,80.61290322580645,2499.0,31.0,19.0,2025.66666666,31,397.0,19,65.34408602129032,2025.66666666,31.0,19.0,0.0,31,0.0,0,0.0,0.0,31.0,0.0,1,68,1,1,0.014705882352941176,1.0,68.0,1.0,0.0,17,0.0,0,0.0,0.0,17.0,0.0,110.0,31,8.0,31,3.5483870967741935,110.0,31.0,31.0,34.00000000000001,False,False,False,google,0,0,0,0,0,12,0,31,0,13,16,0,0,0,0,12,1,0,0,1,0,0,0,0,0,0,0,0,0
1.18645e+19,1,10,1,1,0.1,inf,inf,inf,10.0,2,6.0,2,5.0,inf,inf,inf,10,10,3,7,1.0,inf,inf,inf,82.0,2,82.0,1,41.0,inf,inf,inf,0.0,2,0.0,0,0.0,,inf,,1.0,2,1.0,1,0.5,inf,inf,inf,0.0,0,,0,,,,,0.0,0,,0,,,,,0.0,0,,0,,,,,0.0,0,,0,,,,,1,10,1,1,0.1,inf,inf,inf,0.0,2,0.0,0,0.0,,inf,,0.0,0,,0,,,,,0.0,False,False,False,google,0,0,0,0,0,2,0,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.1875e+19,3,164,1,3,0.018292682926829267,0.75,41.0,0.75,179.0,23,21.0,23,7.782608695652174,44.75,5.75,5.75,125,164,8,86,0.7621951219512195,31.25,41.0,21.5,1721.0,23,894.0,2,74.82608695652173,430.25,5.75,0.5,2.0,23,1.0,2,0.08695652173913043,0.5,5.75,0.5,1.0,23,1.0,1,0.043478260869565216,0.25,5.75,0.25,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,4,164,1,4,0.024390243902439025,1.0,41.0,1.0,0.0,23,0.0,0,0.0,0.0,5.75,0.0,0.0,0,,0,,0.0,0.0,0.0,18191.0,False,False,False,google,0,0,0,0,0,23,0,0,0,23,45,4,34,11,1,20,4,4,0,0,0,0,0,0,0,0,0,0,0
1.18831e+19,4,99,1,4,0.04040404040404041,4.0,99.0,4.0,118.0,23,9.0,23,5.130434782608695,118.0,23.0,23.0,98,99,3,64,0.98989898989899,98.0,99.0,64.0,1341.0,23,738.0,2,58.30434782608695,1341.0,23.0,2.0,2.0,23,1.0,2,0.08695652173913043,2.0,23.0,2.0,0.0,23,0.0,0,0.0,0.0,23.0,0.0,69.0,43,3.0,43,1.6046511627906976,69.0,43.0,43.0,2864.0,43,149.0,41,66.6046511627907,2864.0,43.0,41.0,2179.66666666,43,120.0,41,50.689922480465114,2179.66666666,43.0,41.0,0.0,43,0.0,0,0.0,0.0,43.0,0.0,1,99,1,1,0.010101010101010102,1.0,99.0,1.0,0.0,23,0.0,0,0.0,0.0,23.0,0.0,150.0,43,6.0,43,3.488372093023256,150.0,43.0,43.0,911.0,False,False,False,google,0,0,0,0,0,23,0,43,0,25,30,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.18838e+19,1,13,1,1,0.07692307692307693,inf,inf,inf,15.0,3,6.0,3,5.0,inf,inf,inf,8,13,3,6,0.6153846153846154,inf,inf,inf,144.0,3,144.0,1,48.0,inf,inf,inf,0.0,3,0.0,0,0.0,,inf,,1.0,3,1.0,1,0.3333333333333333,inf,inf,inf,3.0,3,1.0,3,1.0,inf,inf,inf,144.0,3,92.0,3,48.0,inf,inf,inf,143.0,3,92.0,2,47.666666666666664,inf,inf,inf,0.0,0,,0,,,,,1,13,1,1,0.07692307692307693,inf,inf,inf,0.0,3,0.0,0,0.0,,inf,,12.0,3,5.0,3,4.0,inf,inf,inf,0.0,False,False,False,chat_media,0,0,0,0,0,0,0,3,0,0,2,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.18839e+19,2,49,1,2,0.04081632653061224,2.0,49.0,2.0,41.0,7,13.0,7,5.857142857142857,41.0,7.0,7.0,72,49,9,41,1.469387755102041,72.0,49.0,41.0,451.0,7,451.0,1,64.42857142857143,451.0,7.0,1.0,1.0,7,1.0,1,0.14285714285714285,1.0,7.0,1.0,1.0,7,1.0,1,0.14285714285714285,1.0,7.0,1.0,8.0,9,3.0,6,0.8888888888888888,8.0,9.0,6.0,525.0,9,273.0,6,58.333333333333336,525.0,9.0,6.0,499.0,9,273.0,5,55.44444444444444,499.0,9.0,5.0,1.0,9,1.0,1,0.1111111111111111,1.0,9.0,1.0,1,49,1,1,0.02040816326530612,1.0,49.0,1.0,0.0,7,0.0,0,0.0,0.0,7.0,0.0,52.0,9,12.0,9,5.777777777777778,52.0,9.0,9.0,0.0,False,False,False,google,0,0,0,0,0,7,0,9,0,4,5,1,13,8,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0
