lead_id,converted_to_tenant,sessions-count_not_na-lead_id,hits-sum-lead_id,hits-count_not_na-lead_id,unique_events-sum-lead_id,unique_events-mean-lead_id,page_per_session-sum-lead_id,pageviews-sum-lead_id,time_on_page-sum-lead_id,lead_dropped-sum-lead_id,lead_dropped-mean-lead_id,source-google-count-lead_id,device_category-count_tablet-lead_id,event_category-count_Inventory Residential Lead-lead_id,client_id,sessions-sum-client_id,sessions-count_not_na-client_id,sessions-max-client_id,sessions-mean-client_id,sessions-sum_per_lead-client_id,sessions-count_not_na_per_lead-client_id,unique_events-max-client_id,unique_events-mean-client_id,session_duration-max-client_id,session_duration-mean-client_id,page_per_session-max-client_id,page_per_session-mean-client_id,enquiries-sum-client_id,enquiries-max-client_id,enquiries-mean-client_id,enquiries-sum_per_lead-client_id,pageviews-sum-client_id,pageviews-max-client_id,pageviews-mean-client_id,pageviews-sum_per_lead-client_id,time_on_page-max-client_id,time_on_page-mean-client_id,avg_time_on_page-mean-client_id,property_search-sum-client_id,property_search-max-client_id,property_search-mean-client_id,property_search-sum_per_lead-client_id,lead_dropped-sum-client_id,lead_dropped-mean-client_id,bounce_rate-sum-client_id,bounce_rate-max-client_id,bounce_rate-mean-client_id,total_events-sum-client_id,timestamp-gap-client_id,social_source_referral-value-client_id,contact_us_click-value-client_id,app_downloads-value-client_id,source-mode-client_id,source-google-count-client_id,device_category-count_tablet-client_id,event_category-count_Property View-client_id,event_category-count_Property Search-client_id,event_category-count_Scroll Depth-client_id,event_category-count_Property Search Field-client_id,event_category-count_Image View-client_id,event_category-count_Property Form Field-client_id,event_category-count_App Download-client_id,event_category-count_Property Residential Lead-client_id,event_category-count_addthis-client_id,event_category-count_Contact Us-client_id,event_category-count_Promo-client_id,event_category-count_Property Commercial Lead-client_id,event_category-count_Property Freehold Lead-client_id,event_category-count_Happiness Survey Form-client_id,event_category-count_Download Form-client_id
298805,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.40183e+19,3,274,1,0.010948905109489052,3.0,274.0,7,0.8941605839416058,717.0,37.02325581395349,1.0,0.06976744186046512,1.0,1.0,0.023255813953488372,1.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.0036496350364963502,0.0,0.0,0.0,0.0,367200.0,False,False,False,client,20,0,31,3,84,11,0,0,0,0,0,0,0,0,0,0,0
299071,1,3,0.0,0,3,1.0,0.0,0.0,0.0,2,0.6666666666666666,0,0,1,1.81889e+19,2,29,1,0.06896551724137931,2.0,29.0,5,1.2758620689655173,220.0,31.416666666666668,0.0,0.0,1.0,1.0,0.08333333333333333,1.0,0.0,,,0.0,,,,0.0,,,0.0,2,0.06896551724137931,0.0,0.0,0.0,0.0,1.0000000000000002,False,False,False,google,7,0,3,1,9,4,0,0,0,0,0,0,0,0,0,0,0
293811,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.81456e+19,5,131,1,0.03816793893129771,5.0,131.0,9,0.7633587786259542,254.0,23.5,1.0,0.1,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.007633587786259542,0.0,0.0,0.0,0.0,18196.0,False,False,False,search,4,0,20,8,36,10,0,0,0,0,0,0,0,0,0,0,0
286138,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.88382e+19,8,25,1,0.32,8.0,25.0,3,1.36,219.0,52.0,1.0,0.2,0.0,0.0,0.0,0.0,20.0,4.0,2.0,20.0,118.0,51.8,40.7,0.0,0.0,0.0,0.0,1,0.04,100.0,100.0,20.0,36.0,0.0,False,False,False,google,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
287463,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,7.89753e+18,1,14,1,0.07142857142857142,1.0,14.0,5,1.2857142857142858,568.0,189.33333333333334,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,False,False,False,client,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
285094,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,9.89494e+18,2,19,1,0.10526315789473684,2.0,19.0,5,1.4210526315789473,151.0,37.75,1.0,0.25,0.0,0.0,0.0,0.0,12.0,2.0,1.5,12.0,72.0,37.5,24.0,0.0,0.0,0.0,0.0,1,0.05263157894736842,0.0,0.0,0.0,24.0,0.0,False,False,False,google,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
289000,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,2.11349e+19,4,30,1,0.13333333333333333,2.0,15.0,3,1.1333333333333333,384.0,54.857142857142854,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,20.0,3.0,1.4285714285714286,10.0,135.0,54.857142857142854,43.166666667142856,0.0,0.0,0.0,0.0,2,0.06666666666666667,100.0,100.0,14.285714285714286,44.0,0.0,False,False,False,google,7,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
288352,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,5.86993e+18,1,14,1,0.07142857142857142,1.0,14.0,3,1.1428571428571428,320.0,80.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,False,False,False,google,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
291891,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.85968e+19,8,86,1,0.09302325581395349,8.0,86.0,6,1.1162790697674418,1857.0,116.76190476190476,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.011627906976744186,0.0,0.0,0.0,0.0,40.0,False,False,False,client,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0
296716,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,2.11294e+19,1,99,1,0.010101010101010102,0.16666666666666666,16.5,9,1.0,3320.0,207.5,1.0,0.0625,1.0,1.0,0.0625,0.16666666666666666,0.0,,,0.0,,,,0.0,,,0.0,6,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,False,False,False,google,16,0,10,2,26,3,1,19,0,0,0,0,0,0,0,0,0
292256,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,9.14086e+18,6,97,1,0.061855670103092786,3.0,48.5,4,0.9175257731958762,893.0,70.54545454545455,1.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,4,0.041237113402061855,200.0,100.0,9.090909090909092,0.0,6.0,False,False,False,google,21,0,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0
291837,0,6,0.0,0,2,0.3333333333333333,0.0,0.0,0.0,3,0.5,0,0,3,9.14086e+18,6,97,1,0.061855670103092786,3.0,48.5,4,0.9175257731958762,893.0,70.54545454545455,1.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,4,0.041237113402061855,200.0,100.0,9.090909090909092,0.0,6.0,False,False,False,google,21,0,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0
296221,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,3.31867e+18,3,68,1,0.04411764705882353,3.0,68.0,10,1.25,334.0,55.666666666666664,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,1.0,18.0,3.0,1.5,18.0,139.0,55.666666666666664,28.444444443333335,2.0,1.0,0.16666666666666666,2.0,1,0.014705882352941176,0.0,0.0,0.0,100.0,0.0,False,False,False,google,6,0,9,3,18,6,0,8,0,0,0,0,0,0,0,0,0
294228,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,4.11046e+18,1,33,1,0.030303030303030304,1.0,33.0,5,0.8181818181818182,426.0,47.333333333333336,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,False,False,False,google,9,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0
283502,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,3.13373e+18,2,13,1,0.15384615384615385,2.0,13.0,2,1.1538461538461537,229.0,76.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,6.0,137.0,76.0,76.0,0.0,0.0,0.0,0.0,1,0.07692307692307693,0.0,0.0,0.0,14.0,0.0,False,False,False,google,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283882,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.08494e+19,1,28,1,0.03571428571428571,1.0,28.0,7,1.1071428571428572,144.0,36.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,False,False,False,google,4,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
283915,1,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,3.24578e+18,7,62,1,0.11290322580645161,7.0,62.0,2,0.8709677419354839,994.0,47.333333333333336,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,51.0,2.0,1.5,51.0,281.0,60.470588235294116,49.205882352941174,0.0,0.0,0.0,0.0,1,0.016129032258064516,100.0,100.0,4.761904761904762,106.0,0.0,False,False,False,direct,0,0,15,3,0,0,0,0,1,0,0,0,0,0,0,0,0
290637,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.32198e+19,9,86,1,0.10465116279069768,2.25,21.5,5,1.2093023255813953,658.0,49.391304347826086,1.0,0.43478260869565216,0.0,0.0,0.0,0.0,65.0,5.0,1.7105263157894737,16.25,399.0,85.02631578947368,50.67631578947368,0.0,0.0,0.0,0.0,4,0.046511627906976744,0.0,0.0,0.0,148.0,0.0,False,False,False,google,23,0,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0
288013,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.51148e+19,4,42,1,0.09523809523809523,4.0,42.0,4,1.0714285714285714,715.0,106.35714285714286,1.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.023809523809523808,100.0,100.0,7.142857142857143,0.0,16.000000000000004,False,False,False,google,10,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0
285340,1,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,5.95269e+18,51,287,1,0.17770034843205576,17.0,95.66666666666667,7,0.9790940766550522,6279.0,273.24545454545455,1.0,0.19090909090909092,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,3,0.010452961672473868,900.0,100.0,8.181818181818182,0.0,374398.0,False,False,False,google,110,0,29,11,15,5,0,0,0,0,0,0,0,0,0,0,0
285665,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,9.48291e+17,4,81,1,0.04938271604938271,4.0,81.0,2,0.8271604938271605,1024.0,73.44444444444444,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,56.0,3.0,1.2173913043478262,56.0,541.0,100.78260869565217,90.3695652173913,0.0,0.0,0.0,0.0,1,0.012345679012345678,0.0,0.0,0.0,122.0,0.0,False,False,False,google,27,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0
285750,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,6.80942e+18,10,287,1,0.03484320557491289,1.4285714285714286,41.0,4,0.627177700348432,3288.0,50.36065573770492,1.0,0.02459016393442623,0.0,0.0,0.0,0.0,313.0,4.0,1.7486033519553073,44.714285714285715,899.0,108.51396648044692,81.21880819385474,0.0,0.0,0.0,0.0,9,0.0313588850174216,0.0,0.0,0.0,715.0,0.0,False,False,False,google,122,0,83,15,0,0,0,0,0,0,0,0,0,0,0,0,0
285775,0,6,44.0,4,2,0.3333333333333333,0.0,12.0,96.0,3,0.5,4,0,3,6.80942e+18,10,287,1,0.03484320557491289,1.4285714285714286,41.0,4,0.627177700348432,3288.0,50.36065573770492,1.0,0.02459016393442623,0.0,0.0,0.0,0.0,313.0,4.0,1.7486033519553073,44.714285714285715,899.0,108.51396648044692,81.21880819385474,0.0,0.0,0.0,0.0,9,0.0313588850174216,0.0,0.0,0.0,715.0,0.0,False,False,False,google,122,0,83,15,0,0,0,0,0,0,0,0,0,0,0,0,0
286637,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,5.1526e+18,1,90,1,0.011111111111111112,0.25,22.5,5,0.9333333333333333,1824.0,91.2,1.0,0.05,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,4,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,False,False,False,client,0,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0
288770,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,3.08758e+18,8,44,1,0.18181818181818182,4.0,22.0,4,1.3181818181818181,189.0,36.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,24.0,3.0,1.3333333333333333,12.0,92.0,36.0,28.85185185222222,0.0,0.0,0.0,0.0,2,0.045454545454545456,0.0,0.0,0.0,52.0,0.0,False,False,False,google,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288360,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,7.22219e+18,21,348,1,0.0603448275862069,10.5,174.0,5,0.985632183908046,2059.0,81.35106382978724,1.0,0.05319148936170213,0.0,0.0,0.0,0.0,272.0,4.0,1.68944099378882,136.0,1129.0,106.80124223602485,79.41200828161492,0.0,0.0,0.0,0.0,2,0.005747126436781609,100.0,100.0,1.0638297872340425,550.0,0.0,False,False,False,google,94,0,81,19,0,0,0,0,1,0,0,0,0,0,0,0,0
288603,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.83673e+19,3,65,1,0.046153846153846156,3.0,65.0,3,0.9230769230769231,427.0,42.7,1.0,0.1,0.0,0.0,0.0,0.0,59.0,4.0,2.0344827586206895,59.0,110.0,45.62068965517241,28.21551724137931,0.0,0.0,0.0,0.0,1,0.015384615384615385,0.0,0.0,0.0,124.0,17.000000000000004,False,False,False,google,20,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0
291423,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,4.50177e+18,4,53,1,0.07547169811320754,4.0,53.0,5,1.0188679245283019,917.0,65.95652173913044,1.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.018867924528301886,100.0,100.0,4.3478260869565215,0.0,0.0,False,False,False,google,23,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0
291686,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.01788e+19,1,25,1,0.04,1.0,25.0,4,1.04,251.0,41.833333333333336,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.04,0.0,0.0,0.0,0.0,0.0,False,False,False,google,6,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
294326,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.06803e+19,7,30,1,0.23333333333333334,7.0,30.0,6,1.5333333333333334,1302.0,163.6,1.0,0.2,0.0,0.0,0.0,0.0,35.0,3.0,1.6666666666666667,35.0,1181.0,163.42857142857142,95.84126984095238,2.0,1.0,0.09523809523809523,2.0,1,0.03333333333333333,0.0,0.0,0.0,66.0,1440.0,False,False,False,direct,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296125,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,5.99698e+18,1,46,1,0.021739130434782608,1.0,46.0,9,1.5,409.0,40.9,1.0,0.1,1.0,1.0,0.1,1.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,False,False,False,google,10,0,4,1,11,4,1,8,0,0,0,0,0,0,0,0,0
296868,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.20217e+19,2,89,1,0.02247191011235955,2.0,89.0,10,0.8876404494382022,2286.0,71.5625,1.0,0.03125,1.0,1.0,0.03125,1.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.011235955056179775,0.0,0.0,0.0,0.0,1444.0,False,False,False,google,32,0,13,1,33,2,0,8,0,0,0,0,0,0,0,0,0
298128,0,4,0.0,0,4,1.0,0.0,0.0,0.0,2,0.5,0,0,2,1.4263e+19,8,148,1,0.05405405405405406,8.0,148.0,11,1.4054054054054055,571.0,63.45454545454545,1.0,0.18181818181818182,2.0,1.0,0.09090909090909091,2.0,46.0,5.0,1.6428571428571428,46.0,242.0,58.714285714285715,47.42857142857143,2.0,1.0,0.07142857142857142,2.0,2,0.013513513513513514,0.0,0.0,0.0,196.0,10079.0,False,False,True,google,14,0,10,2,42,14,0,16,4,0,0,0,0,0,0,0,0
291932,1,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,6.5621e+18,13,152,1,0.08552631578947369,2.1666666666666665,25.333333333333332,5,0.9276315789473685,1275.0,49.459016393442624,1.0,0.09836065573770492,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,6,0.039473684210526314,100.0,100.0,1.639344262295082,0.0,888.0,False,False,False,google,61,0,39,12,0,0,0,0,0,0,0,0,0,0,0,0,0
291715,1,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,6.4183e+18,3,14,1,0.21428571428571427,3.0,14.0,5,1.2857142857142858,96.0,48.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,False,False,False,google,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
291761,1,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,3.66956e+18,11,139,1,0.07913669064748201,11.0,139.0,12,1.1366906474820144,378.0,55.53333333333333,1.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.007194244604316547,100.0,100.0,6.666666666666667,0.0,21052.0,False,False,False,google,15,0,23,11,27,9,0,0,0,0,0,0,0,0,0,0,0
289542,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.66276e+19,2,35,1,0.05714285714285714,1.0,17.5,2,1.0,878.0,109.75,1.0,0.125,0.0,0.0,0.0,0.0,23.0,3.0,1.5333333333333334,11.5,579.0,126.53333333333333,117.68888888933334,0.0,0.0,0.0,0.0,2,0.05714285714285714,0.0,0.0,0.0,54.0,0.0,False,False,False,google,8,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
292210,0,2,6.0,1,1,0.5,1.0,2.0,3.0,2,1.0,1,0,0,1.7568e+19,2,30,1,0.06666666666666667,2.0,30.0,4,1.3,280.0,35.0,1.0,0.375,0.0,0.0,0.0,0.0,14.0,2.0,1.0,14.0,153.0,40.42857142857143,40.42857142857143,0.0,0.0,0.0,0.0,2,0.06666666666666667,0.0,0.0,0.0,52.0,0.0,False,False,False,google,8,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0
289940,0,4,0.0,0,4,1.0,0.0,0.0,0.0,4,1.0,0,0,0,7.89589e+18,30,100,1,0.3,30.0,100.0,6,1.64,120.0,20.666666666666668,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,52.0,4.0,1.4444444444444444,52.0,94.0,20.77777777777778,17.14814814777778,0.0,0.0,0.0,0.0,4,0.04,600.0,100.0,33.333333333333336,140.0,5.0,False,False,False,google,16,0,6,0,0,0,0,24,0,4,0,0,0,0,0,0,0
293929,1,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,2.06217e+19,3,35,1,0.08571428571428572,1.5,17.5,3,0.9142857142857143,629.0,52.416666666666664,1.0,0.25,0.0,0.0,0.0,0.0,30.0,2.0,1.5,15.0,160.0,74.85,60.7,0.0,0.0,0.0,0.0,2,0.05714285714285714,0.0,0.0,0.0,68.0,0.0,False,False,False,google,12,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
293532,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,2.05875e+19,2,23,1,0.08695652173913043,2.0,23.0,3,0.9565217391304348,327.0,54.5,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,False,False,False,client,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
298125,0,1,0.0,0,1,1.0,0.0,0.0,0.0,1,1.0,0,0,0,6.56812e+18,3,15,1,0.2,3.0,15.0,4,1.2666666666666666,362.0,92.25,0.0,0.0,1.0,1.0,0.25,1.0,4.0,1.0,1.0,4.0,272.0,92.25,90.5,0.0,0.0,0.0,0.0,1,0.06666666666666667,0.0,0.0,0.0,12.0,1.0000000000000002,False,True,False,google,3,0,0,0,5,0,0,0,0,1,0,1,0,0,0,0,0
289976,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,7.57516e+18,3,59,1,0.05084745762711865,1.5,29.5,5,0.7796610169491526,2598.0,108.70833333333333,1.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,2,0.03389830508474576,0.0,0.0,0.0,0.0,0.0,False,False,False,google,24,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0
283896,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.21653e+19,7,89,1,0.07865168539325842,1.75,22.25,4,1.146067415730337,464.0,60.46153846153846,1.0,0.15384615384615385,0.0,0.0,0.0,0.0,51.0,4.0,2.04,12.75,223.0,64.6,29.793333332800003,0.0,0.0,0.0,0.0,4,0.0449438202247191,0.0,0.0,0.0,118.0,0.0,False,False,False,search,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0
286030,1,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,8.51743e+18,1,34,1,0.029411764705882353,1.0,34.0,3,1.0588235294117647,365.0,52.142857142857146,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,False,False,False,direct,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
287629,0,1,0.0,0,1,1.0,0.0,0.0,0.0,1,1.0,0,0,0,2.03055e+19,1,86,1,0.011627906976744186,1.0,86.0,6,0.9186046511627907,844.0,31.25925925925926,1.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,False,False,False,client,0,0,22,4,0,0,0,8,0,1,0,0,0,0,0,0,0
298981,0,2,0.0,0,2,1.0,0.0,0.0,0.0,2,1.0,0,0,0,1.96404e+19,4,50,1,0.08,4.0,50.0,6,1.18,984.0,104.36363636363636,1.0,0.18181818181818182,1.0,1.0,0.09090909090909091,1.0,0.0,,,0.0,,,,0.0,,,0.0,2,0.04,0.0,0.0,0.0,0.0,357663.0,False,False,False,google,11,0,4,2,10,5,0,0,0,1,0,0,0,0,0,0,0
296430,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.15302e+19,3,80,1,0.0375,3.0,80.0,15,1.05,960.0,55.4,1.0,0.1,1.0,1.0,0.05,1.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.0125,0.0,0.0,0.0,0.0,7200.0,False,False,False,search,0,0,9,3,19,13,4,8,0,0,0,0,0,0,0,0,0
296832,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.29915e+19,1,117,1,0.008547008547008548,0.5,58.5,17,1.1452991452991452,512.0,56.888888888888886,1.0,0.1111111111111111,1.0,1.0,0.1111111111111111,0.5,0.0,,,0.0,,,,0.0,,,0.0,2,0.017094017094017096,0.0,0.0,0.0,0.0,0.0,False,False,False,google,9,0,7,1,49,4,0,12,0,0,0,0,0,0,0,0,0
284001,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.76964e+19,4,242,1,0.01652892561983471,2.0,121.0,6,1.0826446280991735,1703.0,87.55555555555556,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,2,0.008264462809917356,0.0,0.0,0.0,0.0,22.0,False,False,False,google,16,0,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0
298228,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,9.11517e+18,2,113,1,0.017699115044247787,0.6666666666666666,37.666666666666664,11,1.1238938053097345,428.0,53.5,1.0,0.125,1.0,1.0,0.125,0.3333333333333333,0.0,,,0.0,,,,0.0,,,0.0,3,0.02654867256637168,0.0,0.0,0.0,0.0,0.0,False,False,False,search,0,0,14,1,33,4,0,21,0,0,0,0,0,0,0,0,0
291242,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,2.114e+19,1,398,1,0.002512562814070352,0.02631578947368421,10.473684210526315,21,1.1582914572864322,4261.0,71.01666666666667,1.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,39,0.09798994974874371,0.0,0.0,0.0,0.0,0.0,False,False,False,google,60,0,104,4,0,0,0,0,0,0,0,0,0,0,0,0,0
290492,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.06295e+19,1,30,1,0.03333333333333333,0.5,15.0,5,1.0,298.0,49.666666666666664,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,2,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,False,False,False,google,6,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
288014,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,1.71649e+19,50,485,1,0.10309278350515463,16.666666666666668,161.66666666666666,8,0.9670103092783505,2493.0,65.89830508474576,1.0,0.06779661016949153,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,3,0.006185567010309278,700.0,100.0,3.9548022598870056,0.0,375840.0,False,False,False,direct,0,0,80,22,68,19,0,11,0,1,0,0,0,0,0,0,0
289533,0,1,0.0,0,1,1.0,0.0,0.0,0.0,1,1.0,0,0,0,1.71649e+19,50,485,1,0.10309278350515463,16.666666666666668,161.66666666666666,8,0.9670103092783505,2493.0,65.89830508474576,1.0,0.06779661016949153,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,3,0.006185567010309278,700.0,100.0,3.9548022598870056,0.0,375840.0,False,False,False,direct,0,0,80,22,68,19,0,11,0,1,0,0,0,0,0,0,0
298177,0,2,0.0,0,2,1.0,0.0,0.0,0.0,1,0.5,0,0,1,8.56773e+18,3,91,1,0.03296703296703297,3.0,91.0,10,1.3516483516483517,281.0,28.294117647058822,1.0,0.11764705882352941,1.0,1.0,0.058823529411764705,1.0,0.0,,,0.0,,,,0.0,,,0.0,1,0.01098901098901099,0.0,0.0,0.0,0.0,8640.000000000002,False,False,False,google,17,0,13,2,30,3,1,9,0,0,0,0,0,0,0,0,0
